317,1,4
331,4
332,4
333,4
334,4
335,4
336,4
201,4
202,4
203,4
197,4
198,4
199,4
200,4
197,4
193,4
194,4
195,4
196,4
76,4
77,4
78,4
73,4
74,4
75,4
76,4
365,3
366,3
1,4
2,4
3,4
4,4
363,3
364,3
365,3
355,3
356,3
357,3
358,3
359,3
360,3
361,3
362,3
326,3
327,3
328,3
329,3
330,3
331,3
297,3
298,3
299,3
200,3
201,3
202,3
203,3
204,3
198,3
199,3
194,3
195,3
196,3
197,3
198,3
141,3
142,3
140,3
141,3
138,3
139,3
140,3
1,3
2,3
363,2
364,2
365,2
362,2
363,2
353,2
354,2
355,2
356,2
357,2
358,2
359,2
360,2
361,2
327,2
328,2
329,2
330,2
331,2
332,2
192,2
191,2
192,2
185,2
186,2
187,2
188,2
189,2
190,2
184,2
185,2
181,2
182,2
183,2
149,2
150,2
148,2
149,2
143,2
144,2
145,2
146,2
147,2
148,2
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,1
365,1
1,2
2,2
