261,1,2
340,2
341,2
336,2
337,2
334,2
335,2
336,2
331,2
332,2
333,2
334,2
278,2
279,2
280,2
277,2
278,2
276,2
277,2
202,2
203,2
196,2
197,2
198,2
199,2
200,2
201,2
202,2
194,2
195,2
196,2
192,2
193,2
194,2
136,2
137,2
138,2
139,2
140,2
38,2
39,2
40,2
41,2
42,2
5,2
6,2
7,2
362,1
363,1
364,1
365,1
366,1
1,2
2,2
3,2
4,2
5,2
361,1
357,1
358,1
359,1
360,1
355,1
356,1
357,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
331,1
332,1
329,1
330,1
331,1
326,1
327,1
328,1
329,1
